Date,Close/Last,Volume,Open,High,Low
08/17/2022,3.5682,37607,3.4484,3.5716,3.4196
08/16/2022,3.4448,23241,3.4098,3.4777,3.3908
08/15/2022,3.4152,24777,3.4866,3.4989,3.3491
08/12/2022,3.5178,23837,3.4891,3.55,3.4521
08/11/2022,3.484,31023,3.4061,3.5262,3.3893
08/10/2022,3.4103,28586,3.3319,3.4344,3.2458
08/09/2022,3.3338,37664,3.1913,3.3545,3.1812
08/08/2022,3.1791,36138,3.2065,3.2329,3.1424
08/05/2022,3.2159,38517,3.2933,3.329,3.1805
08/04/2022,3.3372,33051,3.4248,3.4548,3.2813
08/03/2022,3.4148,31222,3.3769,3.5055,3.3414
08/02/2022,3.3804,31858,3.4365,3.4395,3.353
08/01/2022,3.44,37328,3.5422,3.484,3.4216
07/29/2022,3.549,31585,3.6361,3.5707,3.5302
07/28/2022,3.6138,35946,3.6512,3.7308,3.5711
07/27/2022,3.6438,34087,3.5323,3.6665,3.4983
07/26/2022,3.5255,33168,3.4444,3.5591,3.4399
07/25/2022,3.4597,43537,3.408,3.502,3.4139
07/22/2022,3.394,46005,3.512,3.5514,3.3675
07/21/2022,3.5236,42994,3.5778,3.5778,3.3721
07/20/2022,3.5565,34671,3.573,3.6073,3.4815
07/19/2022,3.5688,34997,3.5638,3.6,3.5157
07/18/2022,3.5881,32152,3.6267,3.6835,3.5397
07/15/2022,3.6169,26428,3.5676,3.656,3.5104
07/14/2022,3.6494,27724,3.6794,3.7195,3.5006
07/13/2022,3.6659,27878,3.6521,3.7602,3.6018
07/12/2022,3.6626,26045,3.7659,3.7815,3.5861
07/11/2022,3.7681,30208,3.6447,3.803,3.6274
07/08/2022,3.6729,32809,3.67,3.7042,3.5411
07/07/2022,3.6739,42620,3.4296,3.7086,3.3701
07/06/2022,3.4106,45834,3.584,3.4675,3.351
07/05/2022,3.6016,51533,3.952,3.6252,3.566
07/01/2022,3.9389,37033,3.8485,4.0264,3.8136
06/30/2022,3.8305,40664,3.9514,4.0016,3.7448
06/29/2022,3.9563,44758,4.1145,4.1579,3.9335
06/28/2022,4.1147,48889,4.16,4.221,3.9482
06/27/2022,4.1192,41031,4.2229,4.2585,4.1092
06/24/2022,4.2448,34078,4.208,4.2752,4.1769
06/23/2022,4.217,38804,4.2495,4.3039,4.151
06/22/2022,4.2808,44149,4.2526,4.2904,4.0971
06/21/2022,4.2313,47214,4.2123,4.4053,4.1799
06/17/2022,4.2091,46136,4.4126,4.4898,4.1702
06/16/2022,4.4181,31573,4.3762,4.43,4.3584
06/15/2022,4.4008,43798,4.262,4.4573,4.2256
06/14/2022,4.2653,36593,4.1697,4.2692,4.1979
06/13/2022,4.1785,36869,4.2594,4.2675,4.0924
06/10/2022,4.3667,28270,4.4187,4.5135,4.3155
06/09/2022,4.4037,36377,4.3319,4.4667,4.2529
06/08/2022,4.3143,36710,4.3177,4.3512,4.28
06/07/2022,4.3206,39495,4.3877,4.4025,4.2466
06/06/2022,4.3601,33389,4.3026,4.4084,4.2565
06/03/2022,4.2803,33648,4.2696,4.3504,4.1969
06/02/2022,4.2084,39162,4.1472,4.2924,4.0271
06/01/2022,4.1433,32132,4.02,4.1716,3.9702
05/31/2022,3.935,48289,3.9265,4.1647,3.901
05/27/2022,3.9053,30896,3.8692,3.922,3.8028
05/26/2022,3.8505,30827,3.7516,3.8768,3.7413
05/25/2022,3.7491,41567,3.6576,3.7704,3.6463
05/24/2022,3.6543,36244,3.6497,3.6765,3.655
05/23/2022,3.6434,31562,3.6236,3.6734,3.5752
05/20/2022,3.6218,27491,3.6672,3.6914,3.6161
05/19/2022,3.6671,35765,3.5606,3.6764,3.4274
05/18/2022,3.5693,43001,3.7065,3.7344,3.5255
05/17/2022,3.6928,37853,3.7714,3.8324,3.6747
05/16/2022,3.7738,29043,3.7739,3.801,3.6802
05/13/2022,3.7608,26985,3.7393,3.8242,3.7184
05/12/2022,3.7363,35923,3.7693,3.7883,3.6165
05/11/2022,3.7546,39731,3.6715,3.815,3.6649
05/10/2022,3.6793,35801,3.6391,3.7334,3.5786
05/09/2022,3.8349,35492,4,4.0043,3.7974
05/06/2022,3.9543,36732,4.0573,4.0966,3.9076
05/05/2022,4.0413,36603,4.2098,4.2455,4.02
05/04/2022,4.197,33797,4.1007,4.2461,4.0952
05/03/2022,4.0827,38848,4.265,4.265,4.029
05/02/2022,4.2049,34219,3.994,4.2738,3.9444
04/29/2022,4.0172,34375,3.9997,4.1771,3.9779
04/28/2022,4.0084,36020,3.9468,4.039,3.8837
04/27/2022,3.9391,32656,3.8256,3.9607,3.7453
04/26/2022,3.8173,43870,3.6992,3.8654,3.6258
04/25/2022,3.6541,32914,3.6255,3.6875,3.4818
04/22/2022,3.6358,30890,3.6361,3.6793,3.5583
04/21/2022,3.6267,36424,3.6649,3.7014,3.5676
04/20/2022,3.6674,35901,3.5815,3.6832,3.567
04/19/2022,3.5772,28574,3.6471,3.668,3.5033
04/18/2022,3.6435,27660,3.6871,3.75,3.5813
04/14/2022,3.6442,32533,3.5857,3.6989,3.474
04/13/2022,3.5277,37477,3.3477,3.5807,3.3141
04/12/2022,3.328,28971,3.17,3.3499,3.1623
04/11/2022,3.2677,25460,3.3278,3.3586,3.2196
04/08/2022,3.3176,30392,3.3065,3.3382,3.2459
04/07/2022,3.2678,37361,3.346,3.4129,3.1891
04/06/2022,3.3452,29473,3.4518,3.5631,3.3228
04/05/2022,3.4682,30921,3.5749,3.6167,3.41
04/04/2022,3.5461,24351,3.4249,3.6,3.4249
04/01/2022,3.424,28293,3.37,3.4799,3.2927
03/31/2022,3.3609,28008,3.45,3.479,3.2865
03/30/2022,3.457,30024,3.428,3.5687,3.38
03/29/2022,3.3892,30894,3.3803,3.5374,3.2114
03/28/2022,3.4532,32934,3.7465,3.7108,3.3451
03/25/2022,3.7512,37836,3.799,3.8446,3.6097
03/24/2022,3.803,36631,3.7826,3.857,3.7183
03/23/2022,3.8173,35043,3.5555,3.8304,3.546
03/22/2022,3.5958,28925,3.5452,3.6157,3.4055
03/21/2022,3.535,30474,3.3971,3.6148,3.3704
03/18/2022,3.3821,23388,3.3008,3.405,3.2519
03/17/2022,3.2937,26427,3.0301,3.3555,2.9949
03/16/2022,2.971,23856,2.9389,3.073,2.9039
03/15/2022,2.9458,28417,3.1252,3.1307,2.8635
03/14/2022,3.1516,21535,3.288,3.3033,3.0916
03/11/2022,3.2931,30033,3.1986,3.3941,3.0714
03/10/2022,3.1957,45198,3.404,3.6442,3.183
03/09/2022,3.4643,72969,3.4798,3.5759,3.3958
03/08/2022,4.4373,65241,3.9738,4.5275,3.9044
03/07/2022,3.9215,52066,4.0265,4.1351,3.8125
03/04/2022,3.7763,47543,3.5077,3.8,3.7489
03/03/2022,3.5034,43428,3.5405,3.8416,3.3845
03/02/2022,3.4947,71050,3.225,3.6072,3.4853
03/01/2022,3.1511,65160,2.931,3.2233,2.9299
02/28/2022,2.9313,56721,2.9494,2.9811,2.8884
02/25/2022,2.8058,71230,2.8572,2.8272,2.7687
02/24/2022,2.8547,87190,2.8072,2.9881,2.8204
02/23/2022,2.7934,65448,2.7779,2.8285,2.7521
02/22/2022,2.7905,73235,2.7933,2.7972,2.7678
02/18/2022,2.7493,65061,2.7384,2.7675,2.6728
02/17/2022,2.7395,74141,2.7288,2.781,2.7017
02/16/2022,2.7901,80837,2.7707,2.8173,2.7007
02/15/2022,2.7643,52150,2.8274,2.8427,2.725
02/14/2022,2.8505,45421,2.8202,2.8543,2.8293
02/11/2022,2.9109,59524,2.8228,2.9484,2.9054
02/10/2022,2.8272,52715,2.8327,2.8711,2.804
02/09/2022,2.8249,64699,2.8047,2.8374,2.7676
02/08/2022,2.7926,89460,2.8578,2.8617,2.7463
02/07/2022,2.8554,78395,2.89,2.9318,2.8425
02/04/2022,2.8751,57353,2.8272,2.9065,2.8247
02/03/2022,2.8395,83371,2.766,2.8435,2.7412
02/02/2022,2.7689,58857,2.7495,2.7848,2.7294
02/01/2022,2.7412,70701,2.7189,2.7559,2.6626
01/31/2022,2.7157,57797,2.7269,2.7573,2.6928
01/28/2022,2.7124,77294,2.75,2.7754,2.7038
01/27/2022,2.7175,91878,2.6884,2.7551,2.671
01/26/2022,2.6919,88479,2.6274,2.7051,2.6229
01/25/2022,2.6292,86739,2.6064,2.6313,2.577
01/24/2022,2.5854,81571,2.6313,2.661,2.5616
01/21/2022,2.6373,73601,2.601,2.6434,2.5565
01/20/2022,2.6284,89870,2.6175,2.6494,2.5921
01/19/2022,2.6364,69560,2.6534,2.6662,2.6105
01/18/2022,2.62,92381,2.5915,2.6555,2.585
01/14/2022,2.6343,71680,2.6016,2.6459,2.599
01/13/2022,2.6085,77067,2.5988,2.6203,2.5753
01/12/2022,2.5942,80637,2.5638,2.6133,2.5602
01/11/2022,2.5636,71131,2.4916,2.5718,2.4866
01/10/2022,2.4876,73547,2.4917,2.5245,2.4753
01/07/2022,2.4818,51919,2.479,2.5001,2.4656
01/06/2022,2.4777,58518,2.4282,2.4989,2.414
01/05/2022,2.4461,53285,2.4114,2.4624,2.399
01/04/2022,2.4095,51621,2.3607,2.4159,2.3522
01/03/2022,2.3574,39037,2.3283,2.3722,2.3134
12/31/2021,2.3253,30255,2.373,2.3871,2.3155
12/30/2021,2.3863,32203,2.3696,2.395,2.3519
12/29/2021,2.3672,36850,2.3641,2.3946,2.3392
12/28/2021,2.361,33836,2.3507,2.3892,2.3391
12/27/2021,2.3449,32783,2.3124,2.3665,2.2865
12/23/2021,2.3234,44390,2.3064,2.328,2.2813
12/22/2021,2.2992,43184,2.2547,2.3067,2.2406
12/21/2021,2.2514,45190,2.1855,2.2593,2.1659
12/20/2021,2.1689,46283,2.209,2.2112,2.1045
12/17/2021,2.2162,35777,2.2516,2.2595,2.1932
12/16/2021,2.2628,30849,2.2334,2.2737,2.2218
12/15/2021,2.2169,29782,2.2071,2.2359,2.1847
12/14/2021,2.2184,39252,2.2345,2.2562,2.1859
12/13/2021,2.2328,39470,2.2595,2.2839,2.2307
12/10/2021,2.2516,33871,2.2409,2.2729,2.2318
12/09/2021,2.2503,45403,2.2641,2.2844,2.232
12/08/2021,2.2613,40746,2.2299,2.2725,2.232
12/07/2021,2.2246,47187,2.181,2.2378,2.1747
12/06/2021,2.1712,38772,2.116,2.188,2.106
12/03/2021,2.0984,48573,2.1109,2.162,2.0801
12/02/2021,2.1034,64134,2.0725,2.1207,2.1048
12/01/2021,2.0771,54962,2.0836,2.16,2.0586
11/30/2021,2.0603,64537,2.145,2.1738,2.0201
11/29/2021,2.1465,75905,2.1055,2.147,2.1273
11/26/2021,2.0907,85990,2.3749,2.3816,2.0843
11/24/2021,2.3794,56911,2.3851,2.4033,2.3707
11/23/2021,2.3823,65742,2.3193,2.3919,2.2915
11/22/2021,2.3242,81564,2.2818,2.3283,2.3089
11/19/2021,2.2874,101712,2.3772,2.4017,2.2627
11/18/2021,2.3767,58440,2.3634,2.385,2.3345
11/17/2021,2.3564,57024,2.4161,2.4217,2.3469
11/16/2021,2.4216,47842,2.394,2.4334,2.3822
11/15/2021,2.3981,61286,2.401,2.415,2.351
11/12/2021,2.4037,61314,2.434,2.443,2.3835
11/11/2021,2.4471,64770,2.447,2.4678,2.4131
11/10/2021,2.4521,53562,2.5126,2.528,2.4347
11/09/2021,2.5081,56049,2.474,2.5158,2.4595
11/08/2021,2.4671,51320,2.4433,2.4859,2.4433
11/05/2021,2.4556,53272,2.4153,2.474,2.4005
11/04/2021,2.4066,53825,2.4171,2.504,2.398
11/03/2021,2.4345,54165,2.4907,2.494,2.412
11/02/2021,2.5082,58227,2.4999,2.5193,2.4635
11/01/2021,2.5031,43175,2.4764,2.515,2.4631
10/29/2021,2.4787,53730,2.4915,2.5059,2.4534
10/28/2021,2.4848,66979,2.4969,2.5008,2.4428
10/27/2021,2.5062,66333,2.5575,2.561,2.4862
10/26/2021,2.5685,60332,2.558,2.5708,2.5389
10/25/2021,2.5572,52438,2.5353,2.5728,2.5311
10/22/2021,2.5312,62246,2.5442,2.56,2.5181
10/21/2021,2.5407,59002,2.581,2.5879,2.5076
10/20/2021,2.5838,69664,2.5569,2.5849,2.509
10/19/2021,2.5517,69180,2.5259,2.5593,2.501
10/18/2021,2.5408,65562,2.5598,2.5983,2.5256
10/15/2021,2.5641,69726,2.5548,2.5873,2.5477
10/14/2021,2.5498,44367,2.5158,2.5572,2.5094
10/13/2021,2.5211,49231,2.5089,2.5293,2.4747
10/12/2021,2.51,55144,2.515,2.5302,2.4845
10/11/2021,2.515,46349,2.4743,2.5376,2.4743
10/08/2021,2.4737,55150,2.469,2.5029,2.4635
10/07/2021,2.4596,51645,2.4377,2.4724,2.3735
